apps/app_center/app_center/templates/pages/app_editor.html +168,Fetch file from server,从服务器重新获取文件
apps/app_center/app_center/templates/pages/app_editor.html +47,File Editor,文件编辑器
DocType: IOT Application,For make application unique in Owner,
apps/app_center/app_center/templates/pages/app_detail.html +302,Fork,克隆
DocType: IOT Application,Fork From,克隆应用
DocType: IOT Application,Fork Version,克隆版本
apps/app_center/app_center/templates/pages/app_detail.html +289,Fork this application from,选择要克隆的版本
apps/app_center/app_center/templates/includes/menu/app_side_menu.html +16,Forum,社区
apps/app_center/app_center/templates/pages/app_list.html +81,Free,免费
DocType: App Device Supplier,Full Name,全名
apps/app_center/app_center/templates/pages/app_detail.html +68,Go Master,主分支
DocType: App Developer,Group,组
apps/app_center/app_center/templates/includes/menu/app_side_menu.html +17,Help,帮助
DocType: IOT Application Issue,High,高
apps/app_center/app_center/templates/pages/app_modify.html +16,Home,家
apps/app_center/app_center/templates/pages/app_list.html +154,I agree to the terms and conditions,我同意使用条款
apps/app_center/app_center/templates/includes/navbar/app_navbar.html +4,IOT App Store,IOT应用商店
DocType: IOT Application,IOT Application,IOT应用
DocType: IOT Application Comment,IOT Application Comment,IOT应用评论
DocType: IOT Application Issue,IOT Application Issue,IOT应用问题
DocType: IOT Application IssueReview,IOT Application IssueReview,
DocType: IOT Application Review,IOT Application Review,IOT应用评测
DocType: IOT Application ReviewComment,IOT Application ReviewComment,
apps/app_center/app_center/templates/pages/app_store.html +3,IOT Application Store,IOT应用商店
DocType: IOT Application Version,IOT Application Version,IOT应用版本
DocType: App Center Settings,IOT Center,IOT数据中心
DocType: IOT Application,Icon Image,图标图像
DocType: IOT Application,Information,信息
apps/app_center/app_center/templates/pages/app_dashboard.html +272,Installation,安装数量
DocType: IOT Application Issue,Invalid,无效
apps/app_center/app_center/templates/pages/app_detail.js +134,Invalid issue,无效的问题
apps/app_center/app_center/appmgr.py +339,Issue added!,问题已增加！
apps/app_center/app_center/appmgr.py +364,Issue comment added!,问题评论已增加！
apps/app_center/app_center/appmgr.py +381,Issue comment not found!,问题评论不存在！
apps/app_center/app_center/appmgr.py +379,Issue comment removed!,问题评论已删除！
apps/app_center/app_center/templates/pages/app_detail.html +240,Issue content,问题内容
apps/app_center/app_center/templates/pages/app_detail.js +124,Issue fixed,问题已修复
apps/app_center/app_center/appmgr.py +398,Issue fixed!,问题已修复！
apps/app_center/app_center/templates/pages/app_issue.html +3,Issue for,问题-
apps/app_center/app_center/appmgr.py +350,Issue removed!,问题已删除！
apps/app_center/app_center/templates/pages/app_detail.html +84,Issues,问题列表
apps/app_center/app_center/templates/pages/app_issues.html +4,Issues of Your Applications,您的应用的问题列表
DocType: IOT Application,License Type,授权类型
apps/app_center/app_center/templates/pages/app_dashboard.html +192,Loading,载入中
apps/app_center/app_center/templates/includes/navbar/app_navbar.html +57,Logout,注销
apps/app_center/app_center/templates/includes/navbar/app_navbar.html +54,Logs,日志
DocType: IOT Application Issue,Low,低
apps/app_center/app_center/templates/pages/app_detail.html +30,Me,我
apps/app_center/app_center/templates/includes/navbar/app_navbar.html +55,Messages,消息
DocType: IOT Application Issue,Middle,中
apps/app_center/app_center/templates/pages/app_issue.html +118,Modified,修改时间
